label,text
true,"China now owns $1.1 trillion of our debt, our trade deficit last year with them was a quarter of a trillion dollars."
false,On the success of Cash for Clunkers
true,Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.
true,A record number of immigrants not from Mexico are being apprehended at the border.
false,Social Security and Medicare are a Ponzi scheme.
false,The majority actually want single-payer health care.
false,Right now we have sufficient reserves to take care of Tennessees lottery scholarship students for a few years more.
false,Hillary Clinton believed NAFTA was a 'boon' to our economy.
false,"Thurbert Baker kept a teen in jail ""who didn't even commit a felony."""
false,"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you."""
false,"Who are the most consistently misinformed media viewers? Fox viewers, consistently, every poll."
true,"There are close to 900,000 unemployed veterans in America right now."
false,Virginia House Speaker Bill Howell is allied to group pushing MIXED SEX BATHROOMS in Stafford Schools.
false,Says Scott Walker left college under an ethical cloud for having tried to fix the election for student body president.
false,Only 25 percent of what people buy is subject to Rhode Islands sales tax.
true,Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.
false,Says 74 percent of small-business people believe that Obamacare is a bad idea.
true,"Texas has installed more wind power than any other state, and all but four countries."
false,"After President Barack Obamas health care law takes full effect, 100 percent of Americans will depend on some form of federal payment, some form of government benefit to help provide for them."
false,The sequester has already lost 1.6 million jobs.
false,"Arkansas Democratic congressional candidate Chad Causey was a Washington, D.C. bureaucrat."
true,Says Milken Institute rated San Antonio as nations top-performing local economy.
true,A private company building a natural gas pipeline into Florida is being forced to spend months under the review of six federal agencies.
false,Social science is irrefutable that children are better off being raised by a mom and a dad.
false,Say George Washington said that when government takes away citizens right to bear arms it becomes citizens duty to take away governments right to govern.
false,Says Gov. Chris Christie has embarked on a tour to demand that New Jerseys Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.
true,"Currently, we're at 36 percent of our children born out of wedlock."
false,Says over 1 million signatures were submitted in attempt to recall Gov. Scott Walker.
true,"60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs weve gotten back, only 40 percent are living-wage."
false,TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program ... we see today.
true,"Austin is number one in Texas in startups, venture capital and patents."
true,(Stimulus money) went to critically important projects like studying ants in Africa.
true,There used to be 16 workers for every one person on Social Security. ... Now its three.
true,"Certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana, how it will be prescribed and how it will be achieved in terms of moving it into the marketplace."
false,Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.
false,"Wisconsins economy has tanked under Gov. Scott Walker andso far in 2015 over 6,685 people have been laid off, already more than in all of 2014."
false,"Holding up a BlackBerry, McCain campaign adviser says, ""youre looking at the miracle John McCain helped create."""
